ts_iso,symbol,bar_start_ms,bar_open,bar_high,bar_low,bar_close,delta_tick,delta_z,trades,donchian_high,donchian_low,touch_low,touch_high,signal,reason
2025-12-17T02:17:55.000Z,DOGEUSDT,1765937875000,0.13105,0.13106,0.13105,0.13106,3,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:00.000Z,SOLUSDT,1765937880000,128.59,128.59,128.59,128.59,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:00.000Z,BTCUSDT,1765937880000,87168.1,87170.2,87162.3,87170.2,2,0.0,6,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:00.000Z,DOGEUSDT,1765937880000,0.13106,0.13106,0.13106,0.13106,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:00.000Z,XRPUSDT,1765937880000,1.9157,1.9158,1.9157,1.9158,4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:00.000Z,ETHUSDT,1765937880000,2939.82,2939.83,2939.82,2939.83,5,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:05.000Z,BTCUSDT,1765937885000,87170.2,87178.4,87161.9,87161.9,11,0.0,19,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:05.000Z,SOLUSDT,1765937885000,128.59,128.61,128.54,128.61,3,0.0,7,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:05.000Z,ETHUSDT,1765937885000,2939.83,2940.14,2939.83,2940.14,9,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:05.000Z,DOGEUSDT,1765937885000,0.13106,0.13106,0.13106,0.13106,6,0.0,6,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:05.000Z,XRPUSDT,1765937885000,1.9158,1.9158,1.9158,1.9158,4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:10.000Z,XRPUSDT,1765937890000,1.9158,1.9158,1.9157,1.9157,-2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:10.000Z,BTCUSDT,1765937890000,87161.9,87178.4,87161.9,87161.9,-2,0.0,10,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:10.000Z,SOLUSDT,1765937890000,128.61,128.61,128.61,128.61,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:10.000Z,DOGEUSDT,1765937890000,0.13106,0.13106,0.13105,0.13105,-2,0.0,2,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:10.000Z,ETHUSDT,1765937890000,2940.14,2940.14,2939.79,2939.79,-9,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:15.000Z,BTCUSDT,1765937895000,87161.9,87161.9,87161.9,87161.9,-5,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:15.000Z,ETHUSDT,1765937895000,2939.79,2939.9,2939.79,2939.79,-6,0.0,8,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:15.000Z,SOLUSDT,1765937895000,128.61,128.61,128.6,128.6,-3,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:15.000Z,DOGEUSDT,1765937895000,0.13105,0.13106,0.13105,0.13105,-2,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:15.000Z,XRPUSDT,1765937895000,1.9157,1.9158,1.9157,1.9158,3,0.0,5,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:20.000Z,BTCUSDT,1765937900000,87161.9,87170.5,87161.9,87161.9,-2,0.0,4,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:20.000Z,ETHUSDT,1765937900000,2939.79,2939.9,2939.79,2939.9,0,0.0,6,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:20.000Z,SOLUSDT,1765937900000,128.6,128.61,128.54,128.59,-2,0.0,6,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:20.000Z,DOGEUSDT,1765937900000,0.13105,0.13106,0.13105,0.13106,4,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:20.000Z,XRPUSDT,1765937900000,1.9158,1.9158,1.9155,1.9155,-5,0.0,5,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:25.000Z,BTCUSDT,1765937905000,87161.9,87178.4,87161.9,87168.2,1,0.0,7,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:25.000Z,DOGEUSDT,1765937905000,0.13106,0.13107,0.13106,0.13107,7,0.0,7,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:25.000Z,SOLUSDT,1765937905000,128.59,128.61,128.59,128.61,0,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:25.000Z,ETHUSDT,1765937905000,2939.9,2940.2,2939.43,2940.15,-12,0.0,34,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:25.000Z,XRPUSDT,1765937905000,1.9155,1.9158,1.9155,1.9158,4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:30.000Z,XRPUSDT,1765937910000,1.9158,1.9158,1.9156,1.9156,-2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:30.000Z,SOLUSDT,1765937910000,128.61,128.61,128.61,128.61,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:30.000Z,BTCUSDT,1765937910000,87168.2,87178.4,87168.2,87168.3,-2,0.0,8,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:30.000Z,ETHUSDT,1765937910000,2940.15,2940.22,2940.15,2940.22,-3,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:30.000Z,DOGEUSDT,1765937910000,0.13107,0.13107,0.13107,0.13107,4,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:35.000Z,BTCUSDT,1765937915000,87168.3,87178.4,87168.3,87168.3,-2,0.0,6,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:35.000Z,ETHUSDT,1765937915000,2940.22,2940.22,2940.15,2940.15,-5,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:35.000Z,SOLUSDT,1765937915000,128.61,128.61,128.6,128.61,1,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:35.000Z,DOGEUSDT,1765937915000,0.13107,0.13107,0.13107,0.13107,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:35.000Z,XRPUSDT,1765937915000,1.9156,1.9156,1.9152,1.9154,-7,0.0,7,1.9387,1.9152,1,0,,min_trades
2025-12-17T02:18:40.000Z,SOLUSDT,1765937920000,128.61,128.61,128.6,128.6,1,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:40.000Z,BTCUSDT,1765937920000,87168.3,87178.4,87168.3,87175.0,-1,0.0,9,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:40.000Z,ETHUSDT,1765937920000,2940.15,2940.16,2940.13,2940.16,-7,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:40.000Z,DOGEUSDT,1765937920000,0.13107,0.13107,0.13107,0.13107,4,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:40.000Z,XRPUSDT,1765937920000,1.9154,1.9155,1.9154,1.9155,-3,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:45.000Z,ETHUSDT,1765937925000,2940.16,2940.34,2940.13,2940.34,3,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:45.000Z,SOLUSDT,1765937925000,128.6,128.61,128.6,128.61,2,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:45.000Z,DOGEUSDT,1765937925000,0.13107,0.13107,0.13106,0.13106,-5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:45.000Z,BTCUSDT,1765937925000,87175.0,87178.4,87173.1,87175.0,-4,0.0,6,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:45.000Z,XRPUSDT,1765937925000,1.9155,1.9155,1.9153,1.9153,-2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:50.000Z,ETHUSDT,1765937930000,2940.34,2940.46,2940.34,2940.46,9,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:50.000Z,DOGEUSDT,1765937930000,0.13106,0.13106,0.13106,0.13106,-3,0.0,3,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:50.000Z,XRPUSDT,1765937930000,1.9153,1.9153,1.9153,1.9153,-3,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:50.000Z,BTCUSDT,1765937930000,87175.0,87178.4,87173.1,87176.6,-3,0.0,7,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:50.000Z,SOLUSDT,1765937930000,128.61,128.61,128.61,128.61,4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:18:55.000Z,BTCUSDT,1765937935000,87176.6,87176.7,87161.9,87161.9,-13,0.0,13,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:18:55.000Z,ETHUSDT,1765937935000,2940.46,2940.47,2940.13,2940.47,0,0.0,8,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:18:55.000Z,DOGEUSDT,1765937935000,0.13106,0.13106,0.13106,0.13106,-3,0.0,3,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:18:55.000Z,XRPUSDT,1765937935000,1.9153,1.9154,1.9153,1.9154,0,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:18:55.000Z,SOLUSDT,1765937935000,128.61,128.61,128.61,128.61,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:00.000Z,ETHUSDT,1765937940000,2940.47,2940.51,2940.13,2940.47,7,0.0,11,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:00.000Z,DOGEUSDT,1765937940000,0.13106,0.13106,0.13106,0.13106,-2,0.0,2,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:00.000Z,BTCUSDT,1765937940000,87161.9,87178.4,87161.9,87178.4,-4,0.0,10,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:00.000Z,XRPUSDT,1765937940000,1.9154,1.9154,1.9154,1.9154,2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:00.000Z,SOLUSDT,1765937940000,128.61,128.61,128.61,128.61,4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:05.000Z,DOGEUSDT,1765937945000,0.13106,0.13106,0.13105,0.13105,-7,0.0,7,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:05.000Z,XRPUSDT,1765937945000,1.9154,1.9154,1.9153,1.9154,-1,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:05.000Z,ETHUSDT,1765937945000,2940.47,2940.51,2940.47,2940.47,-5,0.0,7,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:05.000Z,BTCUSDT,1765937945000,87178.4,87178.4,87176.7,87178.4,-2,0.0,8,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:05.000Z,SOLUSDT,1765937945000,128.61,128.61,128.58,128.58,-4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:10.000Z,ETHUSDT,1765937950000,2940.47,2940.7,2940.47,2940.7,27,0.0,27,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:10.000Z,BTCUSDT,1765937950000,87178.4,87178.4,87178.4,87178.4,4,0.0,4,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:10.000Z,XRPUSDT,1765937950000,1.9154,1.9154,1.9154,1.9154,4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:10.000Z,DOGEUSDT,1765937950000,0.13105,0.13107,0.13105,0.13107,1,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:10.000Z,SOLUSDT,1765937950000,128.58,128.61,128.58,128.61,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:15.000Z,XRPUSDT,1765937955000,1.9154,1.9154,1.9154,1.9154,4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:15.000Z,ETHUSDT,1765937955000,2940.7,2940.85,2940.7,2940.85,10,0.0,10,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:15.000Z,SOLUSDT,1765937955000,128.61,128.61,128.61,128.61,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:15.000Z,DOGEUSDT,1765937955000,0.13107,0.13107,0.13107,0.13107,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:15.000Z,BTCUSDT,1765937955000,87178.4,87179.2,87176.7,87179.2,1,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:20.000Z,XRPUSDT,1765937960000,1.9154,1.9156,1.9154,1.9156,6,0.0,6,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:20.000Z,DOGEUSDT,1765937960000,0.13107,0.13108,0.13107,0.13108,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:20.000Z,ETHUSDT,1765937960000,2940.85,2940.86,2940.47,2940.86,7,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:20.000Z,BTCUSDT,1765937960000,87179.2,87182.1,87176.7,87182.1,7,0.0,9,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:20.000Z,SOLUSDT,1765937960000,128.61,128.62,128.61,128.62,6,0.0,6,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:25.000Z,XRPUSDT,1765937965000,1.9156,1.9168,1.9156,1.9168,17,0.0,19,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:25.000Z,BTCUSDT,1765937965000,87182.1,87186.5,87182.1,87186.5,4,0.0,4,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:25.000Z,SOLUSDT,1765937965000,128.62,128.62,128.62,128.62,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:25.000Z,DOGEUSDT,1765937965000,0.13108,0.13109,0.13108,0.13109,7,0.0,7,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:25.000Z,ETHUSDT,1765937965000,2940.86,2942.54,2940.86,2942.54,36,0.0,38,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:30.000Z,BTCUSDT,1765937970000,87186.5,87190.7,87186.5,87190.7,9,0.0,9,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:30.000Z,SOLUSDT,1765937970000,128.62,128.62,128.62,128.62,5,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:30.000Z,ETHUSDT,1765937970000,2942.54,2942.54,2942.52,2942.54,-1,0.0,3,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:30.000Z,DOGEUSDT,1765937970000,0.13109,0.13109,0.13109,0.13109,4,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:30.000Z,XRPUSDT,1765937970000,1.9168,1.9168,1.9168,1.9168,-3,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:35.000Z,SOLUSDT,1765937975000,128.62,128.62,128.54,128.62,3,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:35.000Z,ETHUSDT,1765937975000,2942.54,2942.54,2942.52,2942.54,-2,0.0,4,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:35.000Z,XRPUSDT,1765937975000,1.9168,1.9168,1.9168,1.9168,-4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:35.000Z,DOGEUSDT,1765937975000,0.13109,0.13109,0.13109,0.13109,3,0.0,3,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:35.000Z,BTCUSDT,1765937975000,87190.7,87193.8,87190.7,87193.8,5,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:40.000Z,SOLUSDT,1765937980000,128.62,128.64,128.62,128.64,4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:40.000Z,DOGEUSDT,1765937980000,0.13109,0.13109,0.13109,0.13109,2,0.0,2,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:40.000Z,ETHUSDT,1765937980000,2942.54,2942.54,2942.48,2942.54,-3,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:40.000Z,BTCUSDT,1765937980000,87193.8,87195.3,87193.8,87195.3,6,0.0,6,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:40.000Z,XRPUSDT,1765937980000,1.9168,1.9168,1.9168,1.9168,-8,0.0,8,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:45.000Z,XRPUSDT,1765937985000,1.9168,1.9168,1.9168,1.9168,-2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:45.000Z,ETHUSDT,1765937985000,2942.54,2942.54,2942.08,2942.08,-7,0.0,7,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:45.000Z,BTCUSDT,1765937985000,87195.3,87196.0,87195.3,87196.0,4,0.0,4,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:45.000Z,DOGEUSDT,1765937985000,0.13109,0.1311,0.13109,0.1311,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:45.000Z,SOLUSDT,1765937985000,128.64,128.65,128.64,128.65,7,0.0,7,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:50.000Z,ETHUSDT,1765937990000,2942.08,2944.2,2942.08,2944.03,43,0.0,45,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:50.000Z,SOLUSDT,1765937990000,128.65,128.65,128.65,128.65,2,0.0,2,129.6,123.0,0,0,,min_trades
2025-12-17T02:19:50.000Z,XRPUSDT,1765937990000,1.9168,1.9169,1.9168,1.9169,2,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:50.000Z,DOGEUSDT,1765937990000,0.1311,0.1311,0.1311,0.1311,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:50.000Z,BTCUSDT,1765937990000,87196.0,87271.4,87196.0,87271.3,31,0.0,35,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:55.000Z,DOGEUSDT,1765937995000,0.1311,0.13112,0.1311,0.13112,8,0.0,8,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:19:55.000Z,BTCUSDT,1765937995000,87271.3,87271.4,87271.3,87271.3,-2,0.0,4,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:19:55.000Z,ETHUSDT,1765937995000,2944.03,2944.2,2943.75,2943.75,-5,0.0,7,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:19:55.000Z,XRPUSDT,1765937995000,1.9169,1.9169,1.9168,1.9169,2,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:19:55.000Z,SOLUSDT,1765937995000,128.65,128.66,128.65,128.66,5,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:00.000Z,XRPUSDT,1765938000000,1.9169,1.9169,1.9168,1.9168,-4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:00.000Z,BTCUSDT,1765938000000,87271.3,87271.3,87161.9,87236.2,-27,0.0,27,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:00.000Z,DOGEUSDT,1765938000000,0.13112,0.13112,0.13109,0.13109,-5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:00.000Z,SOLUSDT,1765938000000,128.66,128.66,128.54,128.66,1,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:00.000Z,ETHUSDT,1765938000000,2943.75,2944.2,2942.97,2942.97,-4,0.0,6,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:05.000Z,BTCUSDT,1765938005000,87236.2,87271.4,87236.1,87236.1,-3,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:05.000Z,ETHUSDT,1765938005000,2942.97,2942.97,2942.47,2942.47,-5,0.0,7,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:05.000Z,SOLUSDT,1765938005000,128.66,128.66,128.66,128.66,4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:05.000Z,DOGEUSDT,1765938005000,0.13109,0.1311,0.13109,0.13109,-5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:05.000Z,XRPUSDT,1765938005000,1.9168,1.9168,1.9167,1.9167,-11,0.0,11,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:10.000Z,DOGEUSDT,1765938010000,0.13109,0.1311,0.13109,0.1311,-4,0.0,4,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:10.000Z,BTCUSDT,1765938010000,87236.1,87271.4,87236.1,87236.1,-3,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:10.000Z,ETHUSDT,1765938010000,2942.47,2942.92,2942.08,2942.08,-5,0.0,7,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:10.000Z,SOLUSDT,1765938010000,128.66,128.66,128.66,128.66,4,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:10.000Z,XRPUSDT,1765938010000,1.9167,1.9167,1.9167,1.9167,-3,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:15.000Z,XRPUSDT,1765938015000,1.9167,1.9167,1.9166,1.9166,-8,0.0,8,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:15.000Z,BTCUSDT,1765938015000,87236.1,87271.4,87236.1,87236.1,-3,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:15.000Z,SOLUSDT,1765938015000,128.66,128.66,128.66,128.66,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:15.000Z,ETHUSDT,1765938015000,2942.08,2942.08,2942.0,2942.0,-7,0.0,9,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:15.000Z,DOGEUSDT,1765938015000,0.1311,0.1311,0.13109,0.1311,-1,0.0,3,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:20.000Z,DOGEUSDT,1765938020000,0.1311,0.1311,0.13109,0.1311,-1,0.0,3,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:20.000Z,SOLUSDT,1765938020000,128.66,128.66,128.65,128.66,0,0.0,4,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:20.000Z,XRPUSDT,1765938020000,1.9166,1.9166,1.9166,1.9166,-4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:20.000Z,BTCUSDT,1765938020000,87236.1,87236.1,87236.1,87236.1,-5,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:20.000Z,ETHUSDT,1765938020000,2942.0,2942.0,2941.94,2942.0,-3,0.0,5,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:25.000Z,ETHUSDT,1765938025000,2942.0,2942.97,2941.94,2942.97,31,0.0,33,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:25.000Z,SOLUSDT,1765938025000,128.66,128.66,128.54,128.66,2,0.0,6,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:25.000Z,XRPUSDT,1765938025000,1.9166,1.9166,1.9166,1.9166,-5,0.0,5,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:25.000Z,DOGEUSDT,1765938025000,0.1311,0.13111,0.1311,0.13111,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:25.000Z,BTCUSDT,1765938025000,87236.1,87255.5,87236.1,87255.5,-6,0.0,8,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:30.000Z,SOLUSDT,1765938030000,128.66,128.66,128.66,128.66,2,0.0,2,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:30.000Z,BTCUSDT,1765938030000,87255.5,87256.1,87255.5,87256.0,-3,0.0,3,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:30.000Z,DOGEUSDT,1765938030000,0.13111,0.13111,0.13111,0.13111,2,0.0,2,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:30.000Z,ETHUSDT,1765938030000,2942.97,2943.17,2942.97,2943.17,11,0.0,11,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:30.000Z,XRPUSDT,1765938030000,1.9166,1.9166,1.9165,1.9165,-7,0.0,7,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:35.000Z,ETHUSDT,1765938035000,2943.17,2943.17,2943.17,2943.17,3,0.0,3,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:35.000Z,BTCUSDT,1765938035000,87256.0,87260.1,87236.1,87260.1,-5,0.0,5,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:35.000Z,DOGEUSDT,1765938035000,0.13111,0.13113,0.13111,0.13113,7,0.0,7,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:35.000Z,SOLUSDT,1765938035000,128.66,128.67,128.54,128.67,3,0.0,7,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:35.000Z,XRPUSDT,1765938035000,1.9165,1.9165,1.9165,1.9165,-4,0.0,4,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:40.000Z,XRPUSDT,1765938040000,1.9165,1.9165,1.9165,1.9165,-2,0.0,2,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:40.000Z,SOLUSDT,1765938040000,128.67,128.68,128.67,128.68,5,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:40.000Z,ETHUSDT,1765938040000,2943.17,2944.2,2943.17,2944.0,10,0.0,16,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:40.000Z,DOGEUSDT,1765938040000,0.13113,0.13114,0.13113,0.13114,6,0.0,6,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:40.000Z,BTCUSDT,1765938040000,87260.1,87271.4,87256.1,87261.3,-2,0.0,6,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:45.000Z,SOLUSDT,1765938045000,128.68,128.68,128.68,128.68,3,0.0,3,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:45.000Z,ETHUSDT,1765938045000,2944.0,2944.04,2944.0,2944.04,-4,0.0,4,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:45.000Z,XRPUSDT,1765938045000,1.9165,1.9166,1.9165,1.9165,-2,0.0,6,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:45.000Z,DOGEUSDT,1765938045000,0.13114,0.13114,0.13114,0.13114,5,0.0,5,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:45.000Z,BTCUSDT,1765938045000,87261.3,87261.3,87261.3,87261.3,-3,0.0,3,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:50.000Z,SOLUSDT,1765938050000,128.68,128.68,128.68,128.68,5,0.0,5,129.6,123.0,0,0,,min_trades
2025-12-17T02:20:50.000Z,ETHUSDT,1765938050000,2944.04,2944.2,2943.9,2944.2,-2,0.0,4,2971.57,2938.48,0,0,,min_trades
2025-12-17T02:20:50.000Z,DOGEUSDT,1765938050000,0.13114,0.13114,0.13113,0.13113,-2,0.0,2,0.13231,0.13092,0,0,,min_trades
2025-12-17T02:20:50.000Z,XRPUSDT,1765938050000,1.9165,1.9165,1.9165,1.9165,-3,0.0,3,1.9387,1.9152,0,0,,min_trades
2025-12-17T02:20:50.000Z,BTCUSDT,1765938050000,87261.3,87261.3,87250.1,87250.1,-2,0.0,2,87886.0,87100.0,0,0,,min_trades
2025-12-17T02:20:55.000Z,ETHUSDT,1765938055000,2944.2,2944.2,2943.79,2943.79,-3,0.0,3,2971.57,2938.48,0,0,,min_trades
